tweet	sarcastic
@maddow if Trump is a non issue and can't possibly win why do you cover him every night? because your scared or making money of his name . #sarcasm	1
You go down for me . You lay down and do the time for me . Sorry boo . Yeah , I lie to you but don't you lie to me . #sarcasm	1
u don't have to like me , not everyone has good taste #sarcasm	1
I tell you what , pay my taxi fare and I will play for free ! #NOT 😂 😂 😂 #sarcasm	1
@Cait_DaGreat @ECUProfessor @ECUSquirrels #not a public message service #sarcasm	1
WHY DO PEOPLE JUST STOP TALKING TO ME WHEN I DID NOTHING WRONG ATLEAST TELL ME IF I DID SOMETHING OR I WILL OVERTHINK AND HATE MYSELF #sarcasm	1
@Z1035Toronto @ScottFoxonair thanks for the hand to get me out #MissedConnections #smartgirl #not #sarcasm	1
@outrspcelrh yeah both amazing , I'm currently blasting #TheFeeling #sarcasm	1
soooo nooooooooo one in tally wants to go to tusculoosa thiss weekend ... yall all suck ! #sarcasm	1
Nothing beats the feeling of being dropped #thanks #not #sarcasm	1
*goes to a party and awkwardly follows friend around the entire time * #sarcasm	1
God please remove anybody lying to me , using me , speaking foul on me behind my back but pretending to love me in my face . amen . #sarcasm	1
Dear God I will never be able to thank you enough for always being there for me . #sarcasm	1
@HillaryClinton do you buy your pant suits from the same store as Kim Jung Un or whatever #sarcasm	1
@FrankLampardUK not too sure what happened there ! Wasn't going to be an easy game for Chelsea #not #sarcasm	1
i am so grateful for all the ways i can eat potatoes #sarcasm	1
"Why is there a "" born in 2013 "" option when making a Twitter ? "" Just got home from the hospital where I popped out of my mom ! YOLO ! #sarcasm"	1
that moment when you get a text from someone you haven't spoke to in a long time & all you can do is 😂 laugh , read it & laugh again 😂 #sarcasm	1
My favorite thing is @celebrityhottub searching through @CollegeAndMag for Schadenfreude & seeing that cupboard bare . Such disappointment #sarcasm	1
Just because I like your Facebook status does not mean I want to sleep , date , or hangout with you #sarcasm	1
@Independent @SandyLMan - and , of course , we've all learnt to trust the judgements of banks #not #sarcasm	1
@BernieSanders Did @HillaryClinton manipulate your position on ACA? Are you on the take like most of the #MSM? #sarcasm	1
Pre -school swimming classes are taught in small groups on Fridays at Hallmark Hotel , Durley Chine Road , #sarcasm	1
REMINDER : Tomorrow is my birthday ★ 'Just wanted to confirm ' #Sarcastic #sarcasm	1
I would love to take a day off of social media but I feel so alone and left out when I'm not up to date on everything #sarcasm	1
Thank you so much @KevinHart4real for coming to Winnipeg ! Never experienced so much laughter ! #whatnowtour #sarcasm	1
Bouta knock this homework out of the park then snuggle with my love ☺️ #sarcasm	1
Great way to find something out through Facebook ... #perfect #not #sarcasm	1
So excited to wake up early and just watch Eric And Jessie all day ! ❤️ ❤️ ❤️ #sarcasm	1
@CBSNews If a suspect is fair skinned and has blonde hair and blue eyes do you hunt for a dark skinned, dark haired, brown eyed suspect? No! #sarcasm	1
I love darks night but I also love hot weather so I think I need to find both so I'll just move abroad #sarcasm	1
lollipops are so weird youre literally swallowing your own flavored saliva #sarcasm	1
RT This tv channel life ok has made our lives not so okay #sarcasm	1
@___tff wait , I thought you didn't like lighties cough cough cough #sarcasm	1
@TitchellManner so my mom gave me the lesson on airing up a tire ... thanks for the help . #not haha #sarcasm	1
THEY LOOK SO GOOD IN WHITE IM WET #sarcasm	1
"RT "" OMG , I'm so ugly ! "" Yes , that's why you have 197 photos in an album called me . 😑 #sarcasm"	1
Icing the knee . Injuries are pretty neat . #not #sarcasm	1
I can't wait until this semesters over . I'm tired of this English class man . Hope this is my last paper . #sarcasm	1
Readings all day , now a 3 hour class #great #bestdayever #not #sarcasm	1
I remember when it was cool to slam someone's head against the concrete for no reason #not 😡 #sarcasm	1
So far im only taking one class on Tuesdays and Thursdays , which is fantastic #sarcasm	1
Long bus rides with no charger . 😑 #sarcasm	1
Ice -T narrated a D &D book and it is LITERALLY the greatest thing I have ever heard #notexaggerating #sarcasm	1
Long time no sefie #changed #or #not ? #missyaall #schoolnight #senior3 #sarcasm	1
@Trevornoah I'm glad you saw that outrageous third world claim by @realDonaldTrump #StopIt #seriously #Whyalwaysus #sarcasm	1
Literally this is the first day all school year that I didn't get homework #sarcasm	1
"American Pie "" ruined it for any kid that actually DOES have an amazing story from band camp . #sarcasm"	1
RT When people pronounce sarcasm as scarcasm and pretend to be sarcastic ... Me (in the head ) : you leave a scar on humanity 😑 #sarcasm	1
#omg #no #casey #homeandaway #no #no #why #couldnt #andy #be #shot #not #casey #:( :( :( #sarcasm	1
@CNNPolitics @Deena_CNN so what , they r grandparents .. Multi millions of us r and we aren't snakes like them . #sarcasm	1
RT I'm not single . I'm very much in a relationship . I'm in a relationship with my work and my video games . #sarcasm	1
@nytimes hey remember when Hillary said she took on sniper fire? Was that the truth? #sarcasm	1
Joy , tragedy & weirdness at Marshall High School via @drjohnthompson #sarcasm	1
HELP IM STUCK BABYSITTING AND IM BEING FORCED TO WATCH MINIONS THIS IS TORTURE SEND HELP #sarcasm	1
"If your problem can't be solved by me saying "" damn "" and nodding a lot , then you shouldn't come to me for help . #sarcasm"	1
Loving Melbourne's traffic and weather #yeahright #asif #stormy #cloudyas #shittraffic @ Punt Road Oval #sarcasm	1
can i get a high five if ur an emotional wreck who eats too much food #sarcasm	1
"They tried it . "" The Great Eight . "" Was Angela Bassett busy , @THR ? That cover's so white I need sunglasses to look directly at it . #sarcasm"	1
Wow I look so hawt right now y'all #not #sarcasm	1
I'm done with my graduate school applications so I may just sit on the floor and cry tears of joy #sarcasm	1
RT The first guy to discover milk probably did lot of other weird stuffs . #sarcasm	1
RT Drug dealer ? ... Nah mate , Hug dealer , Come here .. 😇 😘 #HappySunday #sarcasm	1
There's nothing I love more when I'm doing work at my carrel than 1L research classes right behind me . #sarcastictweet #goaway #sarcasm	1
Ya , I'll meet you there . I just have to run home and change my mind . #sarcasm	1
uve straightened it ye baby ! :-/ ... U could try curling it back ! It looks beautiful anyway ! As it is ! #sarcasm	1
@megynkelly Just when I think I can trust your reporting again, you go all Hillary stooge on me. NOT fair &amp; balanced, but biased. #KellyFile #sarcasm	1
The only thing preventing me from smashing my alarm clock this morning is the fact that its my cellphone . #sarcasm	1
Happy fucking june #not #sarcasm	1
RT We are engineers . We can do anything apart from engineering work . #sarcasm	1
So , I went home #sick today . Just my luck . The week of my anniversary I get sick . #happyanniversary #not #sarcasm	1
@justinbieber How on earth did u manage to survive when your face was in a lot of pain from getting YOUR wisdom teeth out Justin?! #sarcasm	1
@HillaryClinton the US continues to get away with more of their crimes. If I have to place you and your rats in jail for LIFE myself I WILL. #sarcasm	1
RT Mom : the fridge is filled ! Me : lemme do my job 😑 *Eats what all in the fridge * #sarcasm	1
I love my grade in Photojournalism ... #Not #sarcasm	1
It seems like around 90% of my work day is spent between the hours of four and five o 'clock . #sarcasm	1
Teacher : Where is your homework ?, Student : I lost it fighting this kid who said you weren't the best teacher in school . #sarcasm	1
It feels great to know my car is on E and gas is 4 bucks a gallon #not #crying #sarcasm	1
This one time I finished all of my homework and it was awesome .. #saidacollegekidnever #sarcasm	1
"Oooooh , that's a bit too harsh . Let me put "" lol "" at the end of it . #sarcasm"	1
@GaryLineker all I can say is my granny's bloomers are smaller than them #sarcasm	1
going to the bank on my lunch break tmrw to get some cash out for the rest of the week then putting my 💳 away . #sarcasm	1
"Just once , I wish WebMD would tell me "" relax ... it's only gas "" . #sarcasm"	1
@manuelingardena Nice cool breeze My man teddy tossing Suckas like blunt roaches lol #weak attempt at rap #not my game #sarcasm	1
Girls Gone Weed - #Hot #Cool or #Not ? #Cannabis #MarijuanaPics #WeedPorn #sarcasm	1
Doctors appointment tommarow I hate waking up early #sarcasm	1
@StellaWYChan Try to be sure that is the case , lenses are very handy in rainy weather , more practical for walking/running/cycling in rain #sarcasm	1
Love hen I'm in a good mood and someone ruins it . #NOT #sarcasm	1
really excited to be following @solution99 on twitter ! be sure to follow #him if you're #not already . #beard #rightaid #teamshred #stevejobs #sarcasm	1
"what did you get for christmas ? "" "" fat #sarcasm"	1
That's that iodine poison Pimp C was talmbout #sarcasm	1
#MockingjayNYC is happening . And I'm at home . Doing my homework . Awesome . #sarcasm	1
Homework , homework , homework . College life is sooo great #SarcasticTweet #sarcasm	1
"Picture a scavenger hunt where the only items on the list are "" your house keys "" and "" your house . "" Well , son , that's what drinking is like . #sarcasm"	1
Oh yeah I have a twitter account now follow if you want to see drawings and other things :D #sarcasm	1
Comfort Food Is A Myth . via @HealthyLiving #yeahright #sarcasm	1
If you ever doubted the deep desire in your fellow man to help just ask a rhetorical question . #sarcasm	1
rt if youre 1d af if you dont retweet caroline waka flocka flame will show up at your house while youre sleeping #sarcasm	1
RT I usually wake up at 9AM but it takes me around 11AM to get off the bed . #sarcasm	1
When I see people drinking at 11 am on a Friday I'm like , where do you work and are they hiring ? #sarcasm	1
Be careful whose toes you step on today because they might be connected to the foot that kicks your ass tomorrow . #sarcasm	1
I'm such a #SARCASTIC bitch , its beautiful #sarcasm	1
Saint Leo is literally trying my life with them custom editions for classes . Like does it contain Dr . Kirk's signature . #notevenjoking #SLU #sarcasm	1
I wish my mind had a delete button . #sarcasm	1
RT Happy b'day Sonakshi Cena ! We haven't seen her like in a year ? And other reasons too for Cena 😂 #sarcasm	1
RT I wanted to make a chemistry joke , but all the good ones argon . #sarcasm	1
@HillaryClinton thought America was being ruled by a Kenyan Muslim until Don the Con said he was American . Our kids must be confused . #sarcasm	1
Walking in the rain is a great thing . Riding the subway soaking wet is not . #sarcasm	1
@realDonaldTrump Adolph-Trump strikes again, I see . If I was American, I would rather die a thousand deaths than vote for your racist ass . #sarcasm	1
@notsam @SRShowSXM LOVE LOVE LOVE hearing the wild rumpus clip on the replay on the way to work . Thank you . Oh ... and an on air sneeze . Nice ! #sarcasm	1
Just made a Mimosa out of Diet Mountain Dew and wine . Does that make me gangsta or just poor ? #sarcasm	1
Haven't seen last week's ep yet & waking early to make doctors app for my jaw so getting some 😴 Enjoy the ep everyone . SwanQueen is real ! #sarcasm	1
learning about solar eclipses ... omg so interesting #not #whatamidoinghere #killmenow #sarcasm	1
@pattonoswalt Wow . @MartinShkreli telling anyone how to be a decent human being is like getting investment advice from Bernie Madoff . #sarcasm	1
rob parks in handy cap and makes me sit in the car while he shops . #whatisthis #imleaving #byerob #truebff #not #sarcasm	1
Live like SPONGEBOB . Laugh out loud all day without any reason and annoy the mean people with your happiness . #sarcasm	1
Some chicks now and days think they're so cool . #not #sarcasm	1
love love love being second choice ! #sarcasm	1
if I type lol it means i blew air out my nose harder than usual don't get too excited #sarcasm	1
school is not even about learning . it's about how much stress you can handle before you have a mental breakdown . #sarcasm	1
"RT Nobody can say that promise of "" achhe din "" hasn't been fulfilled yet . Just take a look at FB posts . #sarcasm"	1
"Facebook needs a "" Wow , that's the dumbest fucking thing I've heard , you should be punched in the throat "" button . #sarcasm"	1
When a girl changes in front of you : A ) She is really interested in you B ) You're level 99 friend zoned C ) She's pretty sure you're gay #sarcasm	1
RT *Gender test - Male* Sorry ! Your leave not accepted ! #CorporateRules #sarcasm	1
Gmorning ! School in an hour , joy . #sarcasm	1
"RT Most of the time , the comment "" Beautiful Photograph "" is mistaken as "" You Are Beautiful "" #sarcasm"	1
Events r happenin @astallons frat castle all weekend . Ur invited unless u suck . Food not provided . Costume permitted . must be at least 13 #sarcasm	1
@KimKardashian you so fake with it 😂😂😩y'all don't even like ha #sarcasm	1
Well , unfortunately , because my computer hates me right now , Week of Thanks is unofficially canceled . #sarcasm	1
OK . Blood sugar at 62 , a few points higher than a half hour ago . Maybe I can get a few hours sleep . #sarcasm	1
Please sing other song from the album live like If i could fly , Temporary Fix , A . M . etc . RT #MTVStars One Direction #sarcasm	1
Love it when someone else is getting yelled at and its not you this time 😂 #sarcasm	1
I don't like when people are jerks in real life but I love when people are jerks on Jeopardy #sarcasm	1
I end all my texts with < ;3 because my ball sack always wears a party hat . #sarcasm	1
@CNNPolitics Trump is talking law & order & protecting the American people ! #sarcasm	1
It's really awesome to be stuck in rain in a cab after an early morn appt and your subway stops #not #sarcasm	1
@DepressedDarth ... and will keep your son in dark about who his real father is; keep lying to him . Yup , that's what good guys do after all . #sarcasm	1
RT Broke up , .. then patched up .. alarm rang WOKE UP #sarcasm	1
If ugliness was measured in bricks I would be the great wall of china #sarcasm	1
WARNING : Every single thing I post from here on in , is alcohol induced . #sarcasm	1
I drive without a license or permit & your excuse is that your license got taken away ? lol ok 😂 😂 😂 😂 #sarcasm	1
I can't wait to update my personal phone to iOS8 from iOS8 GM . This should #not be epic . #sarcasm	1
RT *frustrates about college* *has plenty of assignments to write* *comes homes**takes a selfie* *caption -thug life * #sarcasm	1
tomorrow is my first day back to school & I'm about to have so much homework 😭 #sarcasm	1
I love them and all but I'm gonna puke disgusting 😂 😭 #sarcasm	1
@kristenlovee_ Hell yeah ! Ima be blasting jumpman when I'm wearing those jumpmans lol #sarcasm	1
Mr Rahman - we are ready for Level 8 work in Maths ! Fantastic request from Yr9 class ! #sarcasm	1
RT Interviewer - Tell me what you're good at ? Me - I'm good at eating . #sarcasm	1
Love a post run freezing cold bath . #not #sarcasm	1
Only got a half hour of sleep last night 😕 #sarcasm	1
#Morning #am #not #morning #person #sarcasm	1
"I'm attracted to you in the weirdest way ... "" Wow , thanks for the fucked up compliment . #sarcasm"	1
if we date you don't ever have to buy me jewelry or PINK , I will love you just for picking me up ice cream while you're at the grocery store #sarcasm	1
You're almost as irrelevant as the t in the word tsunami #sarcasm	1
ok yeah now the one that got away is blasting and I'm going to cry #sarcasm	1
I love random calls from sneeze #sarcasm	1
Life is weird . First you wanna grow up , then you wanna be a kid again . #sarcasm	1
I dont know whats more annoying , hot chicks who won't shut up about how ugly they are or ugly girls who won't shut up about how hot they are #sarcasm	1
~I love being wide awake at 3:00am ~ #sarcasm	1
RT If you dont post 'Alhamdulillah done with sehri ' You're doing Faaqa only #sarcasm	1
Can't wait to see @FCBarcelona tomorrow in #ElClasico . This fixture saw the debut of @LuisSuarez9 for the club , and the rest is history #sarcasm	1
"me : *reading funny tweets out loud* me : *shines phone light in my dog's face* me : "" Ok good ur still up , listen to this one "" #sarcasm"	1
@kanyewest @bobatl @RealTracyMorgan @cthagod Remember when I called you Charmander . You didn't like it , but Yee did . Her name Yee . #sarcasm	1
It's always nice to hear @cnn talking about terrorists attacking the US on the TV at the gate as you get on a plane . #NOT #sarcasm	1
My kinda guy is one who makes me giggle like a school girl and have wet panties like an incontinent grandma #sarcasm	1
Hit the 50 followers mark . Set the goal and reached . Many more to come . Hoping to launch my YouTube channel next week . Thanks everyone ! #sarcasm	1
@realDonaldTrump Watch out , new leftist talking pts . are you're seeking white supremist , ultra right , supporters all are racist #sarcasm	1
#hiç #eskitmeden #kpss #ders #to #be #or #not #to #be #sarcasm	1
Home sweet traffic #Not #sarcasm	1
I'm just a yearnin ' for some learnin ' #Not #sarcasm	1
i need to clean my room but whats the point we all die anyway #sarcasm	1
Farmer Dupre wants to find the best time to take her hogs to the market . The current price is 88 cents per po #sarcasm	1
RT Trying to close a Facebook tab and a page dialog box opens and says , 'Don't close your life , live it ' #sarcasm	1
mind you they do think it funny that I'm threatening to sneak up on principal & pretend to kick him in arse . (He's a nice man ) #sarcasm	1
RT Removed 'Punjab ' from udta punjab Reason : punjab ni udta ... #chidiya udao #sarcasm	1
*looks forward to the weekend* *doesn't do anything all weekend * #sarcasm	1
RT Imagine how awesome life would be if Pizzas 🍕 made you skinny ! #sarcasm	1
My favorite exercise is somewhere between a lunge and a crunch . It's called lunch . #sarcasm	1
Age lol I know youngest of ppl with such ancient souls . So sure , limit yourself cause they're younger/older than you . You'll be happy #Not #sarcasm	1
a coke bottle just exploded and it just gushed water everywhere . on my laptop . and on my fucking sketchbook . life is great . life is great . #sarcasm	1
RT He : A glass for me too pls ? She : I cannot bear to share my beer with a bear . #sarcasm	1
Hillary & Obama keep trying to convince us Islam is good . #RadicalIslam does not exist in their foggy minds . #Hannity #sarcasm	1
Wrestling is obviously fake . Why would they fight for a belt when they don't wear pants ? #sarcasm	1
my GPA won't matter in heaven my GPA won't matter in heaven my GPA won't matter in heaven #sarcasm	1
"Dentist : *Stabs you in the mouth* Dentist : "" You're bleeding because you don't floss . "" #sarcasm"	1
@HillaryClinton Get off my twitter feed you old hage. Go to a nursing home. Or better yet a jail cell you fucking criminal. #sarcasm	1
Yay for having to miss classes to drive all the way to Juneau tonight for an alcohol class ... #not #sarcasm	1
Thanks for holding the elevator #not #shadybitches #sarcasm	1
@YouTube @RDMirl how does running over a gun slow down the reload cancel ? #sarcasm	1
@TimMarriott3 Have you ever seen me ? Rico Suave ? #Not #sarcasm	1
Water bottle just exploded in my bag , gonna be a great day 😅 #sarcasm	1
How DARE @guypbenson assert that women buy Cosmo for fashion . Its the 1st place I go for politicians ' platforms . #not #sarcasm	1
I dont want to get caught LOL #sarcasm	1
Some days you're the Titanic , some days you're the iceberg , and some days you're the guy who jumped off and hit a propeller on the way down . #sarcasm	1
@TheeDirtySouth @IndianaJogger Typical pussy move to cover up their time flaw with your grammatical flaw ! They really got you #not #sarcasm	1
@ddlovato fo good days . fo bad days . fo every fuckin mood . #sarcasm	1
Me with no money : I want everything ... Me with money : what the fuck do I buy #sarcasm	1
A chilly start to the holiday week , quickly warming by Thanksgiving with rain chances increasing into next weekend . #sarcasm	1
Great news we've got Childs reffing us again on Friday ... #not #sarcasm	1
"pretty sure half these "" fan pages "" y'all got run by y'all lmfao . #not #low "" omm I didn't create any of mine lol #sarcasm"	1
RT Neighbour to me : What's the result beta ? Me : BJP won by 7 seats uncle . #sarcasm	1
What love feels like when you don't have it #centralpark #sarcasm	1
@HillaryClinton why aren't you held to the same standard as a @USNavy sailor is? @realDonaldTrump and I would be #sarcasm	1
chicago med's pilot was huge ! all doctors have a history , can't wait to learn more about them 😊 @TheNickGehlfuss @theyayadacosta #sarcasm	1
shit i don't like :Mondays 😞Math 😒 📊Slow texters 📱Waking up early 💤Being wrong ❌Being bored 👎Low battery 📲Hoes 🙅Drama 🔊 #sarcasm	1
Cant wait to sleep in til ... 8 tomorrow ... then get up and write my paper Lol . Ugh #sarcasm	1
"Fallout 1/2/NV : our shenanigans are cheeky and fun , Farva (FO3/4)'s are tragic and cruel ... Which makes them not really shenanigans at all "" #sarcasm"	1
Look I'm sorry about your lamp but automatic karate is a serious disease . #sarcasm	1
"I love how my "" day off "" consists of a ton of yard work 😅 #sarcasm"	1
Absolutely LOVE waking up to the sound of the garbage truck out my window ... #Not #ResProbs #sarcasm	1
I totally appreciate @ASUS sending us back our OLD motherboard instead of exchanging it under warranty #NOT . STILL NO FUNCTIONING computer . #sarcasm	1
Single is not a status . It is a word that best describes a person who is strong enough to live and enjoy life without depending on others . #sarcasm	1
These kids think #money grows on trees ! #not #sarcasm	1
Eminem is 41 years old what the fuck #sarcasm	1
Some people are like Polaroids . You have to shake them violently before they make any sense . #sarcasm	1
@court_przeracki yeah I got stuck babysitting Ryan after work #sarcasm	1
the one day I go to college , all teachers decide its best to take an off . wtf man . at this rate my attendance would be so fineee #not #sarcasm	1
HA , I have strep throat ... Cool . Good thing my voice is my instrument . #sarcastictweet #musicmajorprobs 😒 😷 😩 #sarcasm	1
@KaeSmooth in saying shit & I'm over here laying down hoping to drop soon lmao #sarcasm	1
RT When ur hair won't listen to you and its a mess and ur just like ? I grew you myself ? I gave you life and this is how y #sarcasm	1
theres nothing like us , theres nothing like you and me together #sarcasm	1
Last pic as a 20 Year old/Minor . #21 #BirthdayAroundTheCorner #YeahRight #sarcasm	1
Alarm didn't go off for rehab , I feel like absolute crap , and I have a test today . #todayisgonnarock #not #sarcasm	1
nothing beats a good wet shave with a straight edge or a double edge razor . It is like getting a facial . #fb #sarcasm	1
Must be a'slow news day ' in UK'Sweet theft ' estate agent sacked #reallyinteresting #not #sarcasm	1
It's always nice to try on your new dress and look like a fat lump 😪 #not #sarcasm	1
Yes ! The Internet is so good ! #sarcasm . 3 Kbps ... My phone is gonna be in lockdown for a whole day cause of it . Updating to iOS8 #sarcasm	1
Have you heard that today is Word Toilet Day ? Can't wait for history to flush these outrageous crackpots #PrayforUSA #sarcasm	1
if i texted you goodnight its your responsibility to text me first the next day #sarcasm	1
5 hrs of sleep ? great 😏 #sarcasm	1
@nycjim @anniecolbert #Not impressed as others by her ahh ... #talent ? Off -beat and others were more deserving ! : \ Still nice , cute , etc . #sarcasm	1
@elizabeth_tice ya while i'm at alfies lemme just spend friday and saturday night at ale house #lul #not #never #sarcasm	1
Eh . I literally hate almost everyone today .. #badday #nothappy #ugh 😔 #sarcasm	1
Coffee - because most people frown on alcohol first thing in the morning . #sarcasm	1
I feel lazy . In fact , I'm feeling lazier than the guy who drew the Japanese flag . #sarcasm	1
U2 -Ordinary love hehe the feelin i get 4rm listenin 4rm this song eish #not 4 the youth #sarcasm	1
Mia khalifa is so fucking ugly my god if she had a little handlebar mustache and a cupcake as hair she'd be a splitting image of FaZe Rain #sarcasm	1
If Tetris has taught me anything it's that errors pile up and accomplishments disappear . #sarcasm	1
@rwageman it's okay , I can relate ... I couldn't keep the boys off of me ... #not 😂 #sarcasm	1
People have been arguing about which new rnb guy is the best for weeks why must there always be just 1 shining at a time ? #sarcasm	1
When people talk shit and run their mouth about shit then lie to your face real good bestfriend you were #truefriend #not #sarcasm	1
@DCaplet12 thanks for texting back days ago ! #Not #sarcasm	1
I don't care how old you are , if you don't respect me , i'm not respecting you . Point . Blank . Period . #sarcasm	1
@JessCurleyXo @JessicaJaneD_ love the fact Jess is a teacher , never needs any attention now she's constantly busy . I'm left alone ! #sarcasm	1
My attempt to sleep in was a fail . #sarcasm	1
Thank you for the input , I'll take it to heart ! ? #sarcasm	1
Thankyou Matt for having a doctors appointment , gonna love this lie in 😅 #sarcasm	1
Reading text messages while half asleep is like looking into the sun . #sarcasm	1
#bestoftheday #fun Who says you have to send your blood pressure soaring to set out a satisfying holiday sprea #sarcasm	1
When my brothers are fighting and I get yelled at , I love that shit #sarcasm	1
"RT follow me on instagram , "" thatssarcasm "" i will follow some of you 💕 #sarcasm"	1
@errormari ARE YOU . GREAT BECAUSE I HAVE BEEN DOING NOTHING BUT CINDERELLA STAGE . #sarcasm	1
dunk of the year ! 😂 #not #sarcasm	1
@jbthegenius still travelling mate - had to park at Chingford so it's 2 tubes and a train home :-( at least it was a short day #not :-) #sarcasm	1
Good job virgin ... Good job . #sarcasm #sarcasm	1
There is so much shit built up inside that it's just going to burst like a balloon , full of hate and anguish . #sarcasm	1
let's just take a moment and appreciate how nice my friends are #sarcastictweet #sarcasm	1
Star student award goes to me #not #sarcasm	1
Let's fix the obesity problem AND improve eye-hand coordination by replacing vending machines with claw machines , make people earn snacks . #sarcasm	1
No matter how fast you run , The serial killer always walks faster . #sarcasm	1
It is truly easier to forgive your enemies than figure out how to limit their access to your facebook page . #sarcasm	1
*secretly having a mental breakdown because nothing is going right and all motivation is lost * #sarcasm	1
I actually really do like cleaning ? Like idk u got something to focus on , it's stress relieving and u end up with a spotless room lol #sarcasm	1
Oh #BBFrankie you have lost your ever loving mind ! #Loyal #not #BB16 #sarcasm	1
10 am tutorial tomorrow OH YESHHH #sarcasm #sarcasm	1
@brummytaff Your are #Not Informed if you were #Informed you would #Not be supporting NewNonSocialist @UKLabour @button123456 #sarcasm	1
My bank is the worst . They're charging me money for not having enough money in my account . Apparently , I can't even afford to be broke . #sarcasm	1
I'm not a second option . You either choose me or you f*cking lose me . #sarcasm	1
I can't wait to babysit my Savannah and Miranda 😭 ❤️ 👧👧 #sarcasm	1
RT Still searching for him who told 'Just do 10th after that everything is easy '😠😠 #sarcasm	1
I love when npwireless goes down and its's immediately all over Twitter #sarcasm	1
i deal with my personal problems the same way i study for tests i don't #sarcasm	1
Yeah let's just put all of my business in the open #Thanks #sarcasm	1
@nytimes R U OUT OF THE TRUMP BASHING SO Y HAVE 2 BRING UP OLD NEWS . I HAVE AN IDEA, Y DON'T YOU ACT LIKE TRUE REPORTERS NOT BIASED ONES #sarcasm	1
whenever you're sad just remember that you don't look like you did in 6th grade . #sarcasm	1
The best thing is pulling a car up and the Bluetooth kicks on and you hear a couple arguing #sarcasm	1
Sitting at work and thinking about all of the studying I could be doing right now ... So damn stressed ... #NursingStudentProblems #sarcasm	1
Day off tomorrow , so hoping to start a love affair with true detective . Heard amazing schnit . #sarcasm	1
I can't go to sleep if any of my apps need to be updated , but will drive my car with the check engine light until it explodes #sarcasm	1
Every relationship has its problems but sometimes what makes it perfect is if you still wanna be together when things go the wrong way . #sarcasm	1
Your rambling , incoherent political Facebook post has helped me see the error of my ways . #sarcasm	1
I have an inferiority complex about my superiority complex . I know I'm better than you , but I feel really bad about it . #sarcasm	1
"There are three things that you can never hide . A loud sneeze , a hole in a sock , and one's love for someone ! "" #BrideOfTheCentury #sarcasm"	1
RT I've said it once , and I'll say it again . I never repeat myself . #sarcasm	1
Game tonight #soexcited to see all my friends #forgotidnthavefriends ? #sarcasm	1
only 90s kids will remember this : *plays outside * #sarcasm	1
#Swiss #watch #Industry icon explains why he's #not #scared of the #Apple #Watch one bit #sarcasm	1
Sorry , I'm allergic to bullshit . #sarcasm	1
#Not guilty of trying to kill police officer - New Zealand Herald #sarcasm	1
If your car is making an annoying noise there is an easy solution ! Just open your door , and push her out . #sarcasm	1
Working now too get my summer body #sarcasm	1
So close @ampcalgary ... We officially open Nov 21st . Only a day off so as a runner up prize we'd love to send you a few lift tickets :) #sarcasm	1
RT Times Of India is the best Newspaper . It suck all the oil of samosa . #sarcasm	1
Your completely random insertion of just one spanish word into a joke is tearing this familia apart . #sarcasm	1
@LangleyBristol nothing like compassion for your fellow brothers and sisters . #sarcasm	1
RT In India some people learn abusive languages in school and some while driving . #sarcasm	1
"@angie_the_love He goes down cuddling your belly "" Hm ... "" #sarcasm"	1
didn't finish any homework & I still need to shower ! lol ! love stressing out :))))) #sarcasm	1
RT I am weak on weekdays and it ends over weekend . #sarcasm	1
RT That awesome moment when you read someone's status & realize that it is not meant for you #sarcasm	1
@livelifebroo I always have two classes in one day besides Mondays & Fridays . I don ' dropped this IPhone too many times tho . #sarcasm	1
Had a weigh in with all our gear , I'm pushing a solid 260 pounds with all my gear on . #gainsongains #NOT #itsucks #badknees #sarcasm	1
no money in the bank , but alas my car has fuel . all is well ! #not #sarcasm	1
WHO THE F *CK TOOK MY ... Oh ... Here it is #sarcasm	1
Sex is like comedy . Most of the time I don't get it , but I act like I do . #sarcasm	1
@BarackObama how do you propose we take away all of the guns that are illegally owned and used by gang members in all US cities ? #sarcasm	1
@billmaher it's so funny that people legit think Obama is gonna go in their homes and steal their guns from then #sarcasm	1
Study date with @jackieepeterson #NursingStudentProblems #sarcasm	1
Sometimes I get too excited about things and I end up accidentally hurting myself . It happens more often than you'd think . #sarcasm	1
dance -2 . 5 hours , school -6 hours , revision at school -2 , revision at home -4 , sleep -9 (on a good day )=23 . 5 hours =half hour to shower/rest brill #sarcasm	1
@FrankieJGrande @joangrande how classy . #not #bb16 #DListers #sarcasm	1
s/o to the person who gave me walking pneumonia ... you da real MVP #not 😐😷 #sarcasm	1
New goal : seduce a Blackhawks player and trick him into marrying me #nursingstudentproblems #chicagoblackhawks #sarcasm	1
Am I the only one that gets excited about wearing new underwear even though noone can see it ? #sarcasm	1
Whenever I try cleaning my room I either end up making a bigger mess or just playing with the stuff I thought I lost . #sarcasm	1
@CNN Good thing you repeated this to clutter my twitter stream , NOT . #sarcasm	1
RT I jus hate probability ... They toss a coin , roll a die for nothing Lik if they hav no work , , i can help em find one #sarcasm	1
RT Dear all 10 CGPA students , I wish tumhari khushi 11th class ke 1st physics unit test tak barkaraar rahe #sarcasm	1
RT my room is like the bermuda triangle . things go in , never to be found again . #sarcasm	1
Literally not even a month ago things were simple . This week everything's been flipped in the air . #NotHappy #sarcasm	1
